codice,aeroporto_partenza,numero_voli,ritardo_minimo,ritardo_massimo,ritardo_medio,tasso_cancellazione,mese
OO,INL,3,4.0,46.0,19.0,0.0,7
UA,SJU,34,3.0,105.0,6.91,0.0,10
NK,ORF,8,2.0,17.0,4.5,12.5,5
G4,BLI,6,5.0,5.0,0.83,0.0,9
OO,RDU,11,46.0,152.0,22.64,0.0,11
DL,GSO,17,4.0,12.0,1.59,0.0,3
AA,ROC,3,10.0,10.0,3.33,0.0,4
DL,SAV,23,3.0,229.0,11.0,0.0,9
MQ,AVL,7,5.0,47.0,8.86,0.0,3
OO,LEX,15,2.0,85.0,10.47,0.0,2
AA,PBI,25,1.0,76.0,6.92,4.0,9
NK,AUS,6,37.0,59.0,25.67,0.0,9
G4,TYS,24,2.0,217.0,39.5,0.0,5
OH,MGM,6,26.0,47.0,12.17,0.0,4
B6,ORH,7,0.0,-2.0,0.0,0.0,4
UA,EYW,14,41.0,257.0,21.29,7.14,2
UA,ICT,4,9.0,9.0,2.25,25.0,1
OO,ELM,4,20.0,349.0,126.75,0.0,1
OO,VCT,3,0.0,-14.0,0.0,0.0,11
OO,TVC,9,7.0,12.0,2.11,0.0,9
AA,MKE,21,1.0,109.0,15.33,0.0,9
NK,RNO,7,1.0,43.0,9.43,0.0,6
NK,SMF,20,1.0,101.0,7.95,0.0,5
UA,ELP,6,139.0,139.0,23.17,0.0,11
AA,DSM,18,22.0,28.0,2.78,5.56,9
OO,GUC,3,16.0,16.0,5.33,0.0,12
DL,ONT,14,2.0,29.0,3.64,0.0,9
UA,BTV,4,9.0,9.0,2.25,0.0,2
OO,FLG,8,22.0,97.0,14.88,0.0,2
AS,IAH,9,0.0,0.0,0.0,0.0,9
YX,HYA,2,0.0,0.0,0.0,0.0,6
UA,FSD,3,0.0,-7.0,0.0,0.0,4
9E,BMI,5,380.0,380.0,76.0,0.0,7
AS,FAT,3,22.0,22.0,7.33,0.0,6
MQ,OMA,9,13.0,16.0,3.22,0.0,6
MQ,SJC,4,0.0,-2.0,0.0,0.0,1
AS,EUG,3,36.0,36.0,12.0,0.0,12
OO,BTR,3,0.0,-7.0,0.0,66.67,12
G4,DAY,3,25.0,179.0,68.0,0.0,6
DL,CID,2,2.0,41.0,21.5,0.0,8
DL,HRL,1,0.0,-20.0,0.0,0.0,5
MQ,ORF,2,0.0,-15.0,0.0,0.0,4
WN,TPA,198,1.0,192.0,18.46,0.51,6
NK,MSY,40,1.0,306.0,32.28,0.0,5
OH,GSO,21,1.0,225.0,23.24,0.0,9
AA,MCO,152,1.0,735.0,26.53,2.63,4
AS,OME,2,39.0,39.0,19.5,0.0,10
9E,ATL,225,1.0,227.0,9.31,3.11,9
UA,DFW,64,1.0,227.0,38.45,4.69,5
G4,SRQ,14,3.0,59.0,8.5,0.0,5
OO,ELM,7,7.0,17.0,3.43,0.0,3
OH,DCA,276,1.0,809.0,12.37,2.54,9
MQ,DCA,39,3.0,163.0,14.74,0.0,5
YX,IND,109,2.0,132.0,10.86,5.5,1
WN,MCI,196,1.0,344.0,19.71,1.02,5
AA,VPS,5,8.0,22.0,8.4,20.0,1
AS,LAS,51,4.0,132.0,13.96,0.0,4
G4,MLB,2,0.0,-2.0,0.0,0.0,11
OO,BZN,20,2.0,112.0,15.75,0.0,1
B6,SJU,87,1.0,390.0,22.62,0.0,5
YX,CMH,91,1.0,252.0,10.63,0.0,7
OO,SEA,198,1.0,136.0,8.1,0.0,4
OO,AGS,4,0.0,-11.0,0.0,25.0,9
AA,TUS,30,1.0,37.0,3.43,0.0,2
AA,SMF,31,1.0,604.0,23.26,0.0,6
YX,ILM,12,5.0,28.0,4.92,0.0,5
WN,SEA,62,1.0,95.0,6.31,0.0,10
B6,DEN,11,12.0,281.0,57.0,0.0,8
MQ,MTJ,4,18.0,53.0,17.75,0.0,4
DL,EWR,64,1.0,395.0,28.39,3.13,8
OH,DFW,71,2.0,932.0,33.15,5.63,6
AS,SNA,39,2.0,97.0,11.26,0.0,8
F9,TPA,66,4.0,420.0,30.76,0.0,5
OH,PVD,10,1.0,114.0,11.5,0.0,11
OO,FLG,15,3.0,180.0,35.4,0.0,6
WN,IAH,36,1.0,65.0,5.08,0.0,2
OH,BHM,32,4.0,237.0,12.53,0.0,4
OO,MBS,20,8.0,172.0,26.0,0.0,5
UA,CHS,16,5.0,230.0,27.5,0.0,5
B6,MSY,10,4.0,88.0,9.8,0.0,12
MQ,PNS,9,4.0,45.0,5.44,0.0,7
MQ,HPN,15,5.0,107.0,12.07,0.0,3
9E,MOB,6,16.0,326.0,69.67,0.0,9
OO,YUM,6,21.0,21.0,3.5,0.0,3
WN,CVG,18,2.0,86.0,9.33,0.0,12
YX,MDT,6,16.0,92.0,18.0,0.0,5
OO,BUF,9,4.0,18.0,6.33,0.0,2
9E,AVL,6,2.0,2.0,0.33,0.0,1
AA,TUL,17,2.0,19.0,2.71,5.88,4
OO,RST,8,0.0,-5.0,0.0,0.0,10
YX,SYR,16,4.0,312.0,24.31,0.0,11
OH,ALB,17,13.0,62.0,15.47,0.0,8
F9,BDL,5,70.0,1223.0,258.6,0.0,4
UA,ORF,16,10.0,202.0,22.06,0.0,11
OO,ACT,8,3.0,105.0,31.0,12.5,1
G4,SNA,8,5.0,32.0,8.13,0.0,1
MQ,MRY,2,10.0,10.0,5.0,0.0,12
OO,FSD,27,4.0,55.0,11.81,0.0,11
YX,ITH,4,6.0,6.0,1.5,0.0,5
MQ,GRB,2,34.0,182.0,108.0,0.0,1
NK,SNA,3,42.0,42.0,14.0,0.0,9
9E,TLH,2,3.0,3.0,1.5,0.0,4
OO,SCE,7,23.0,92.0,31.57,0.0,8
F9,MKE,3,14.0,14.0,4.67,0.0,8
MQ,MKE,2,0.0,-14.0,0.0,50.0,3
OO,FSM,4,11.0,11.0,2.75,0.0,10
AA,MKE,15,5.0,69.0,8.07,0.0,6
MQ,MSN,5,1.0,89.0,18.8,0.0,5
MQ,OMA,5,1.0,10.0,2.2,0.0,9
F9,STL,10,1.0,52.0,13.0,0.0,8
OO,RKS,3,0.0,0.0,0.0,0.0,2
OO,SWO,4,8.0,8.0,2.0,0.0,6
OO,PNS,5,11.0,11.0,2.2,0.0,3
B6,EYW,1,27.0,27.0,27.0,0.0,11
G4,SWF,5,78.0,78.0,15.6,0.0,12
YX,SRQ,3,1.0,24.0,14.0,0.0,12
NK,ROC,4,2.0,2.0,1.0,0.0,10
YX,ACK,2,2.0,6.0,4.0,0.0,9
G4,MOT,2,0.0,-14.0,0.0,0.0,2
HA,HNL,270,1.0,90.0,8.47,0.37,7
WN,MIA,39,5.0,96.0,11.31,0.0,8
OO,SFO,277,2.0,1325.0,20.65,0.0,9
G4,SFB,72,2.0,196.0,15.25,1.39,8
WN,MCO,366,1.0,230.0,7.07,5.74,10
MQ,MHK,6,18.0,94.0,29.0,16.67,5
WN,MCI,197,1.0,170.0,9.63,0.0,8
HA,ITO,47,1.0,19.0,2.32,2.13,12
9E,RDU,44,3.0,908.0,39.27,0.0,6
9E,JFK,179,1.0,513.0,29.4,12.85,7
OH,PHL,89,2.0,209.0,16.38,0.0,5
UA,DEN,758,1.0,282.0,16.42,1.06,2
AA,MDT,10,6.0,961.0,96.7,0.0,11
G4,TYS,13,72.0,125.0,15.15,0.0,3
WN,SNA,119,1.0,190.0,8.83,2.52,1
DL,DEN,99,1.0,511.0,13.2,0.0,3
AA,EWR,32,8.0,115.0,9.41,0.0,10
AS,SFO,96,1.0,88.0,8.66,1.04,6
AA,CHS,50,1.0,115.0,10.78,8.0,7
F9,SAT,9,4.0,53.0,6.33,11.11,9
B6,FLL,153,1.0,250.0,21.91,0.65,5
NK,LAX,90,1.0,298.0,18.59,0.0,5
DL,SMF,31,2.0,49.0,3.03,0.0,4
AS,BUR,15,7.0,52.0,14.8,0.0,6
G4,BZN,1,0.0,-6.0,0.0,0.0,2
NK,IAH,93,1.0,251.0,9.61,1.08,10
AA,ABQ,30,3.0,336.0,14.37,0.0,11
WN,ROC,26,5.0,120.0,10.96,3.85,1
DL,CID,3,17.0,108.0,41.67,0.0,12
OO,XNA,17,11.0,91.0,14.12,5.88,1
AS,FAI,18,1.0,132.0,23.72,0.0,1
F9,MSP,23,5.0,144.0,19.17,4.35,5
OO,AGS,2,2.0,2.0,1.0,0.0,4
G4,AUS,19,2.0,442.0,41.11,5.26,6
G4,LCK,8,3.0,4.0,0.88,0.0,11
OH,ORF,19,1.0,22.0,2.42,0.0,5
OO,BPT,6,7.0,14.0,3.5,0.0,8
UA,GRR,16,5.0,47.0,7.63,0.0,4
YX,PWM,19,2.0,215.0,26.05,0.0,12
DL,BHM,23,1.0,53.0,4.09,0.0,2
WN,GSP,11,7.0,19.0,3.09,0.0,9
OH,JAN,20,4.0,96.0,6.95,0.0,4
OO,BTR,10,3.0,22.0,4.4,0.0,2
OO,MRY,32,3.0,65.0,4.56,6.25,11
YX,CVG,41,2.0,35.0,4.02,0.0,12
DL,GSO,19,2.0,63.0,8.63,0.0,5
G4,MCI,3,12.0,15.0,9.0,0.0,4
MQ,CMI,12,21.0,21.0,1.75,0.0,10
UA,BOI,10,6.0,27.0,7.2,0.0,3
NK,BOS,53,1.0,200.0,23.11,5.66,5
WN,LIT,17,1.0,45.0,3.82,0.0,11
WN,DSM,14,3.0,29.0,3.93,0.0,6
OO,CID,15,2.0,20.0,3.0,0.0,9
YX,BDL,4,1.0,3.0,1.0,0.0,9
DL,MOB,8,9.0,94.0,12.88,0.0,6
AA,MSP,29,3.0,90.0,15.79,3.45,1
OO,ONT,17,2.0,128.0,19.18,0.0,2
9E,ABE,7,5.0,44.0,9.29,0.0,11
UA,ANC,10,1.0,4.0,0.5,0.0,9
F9,GRR,15,6.0,82.0,8.47,6.67,1
MQ,EYW,11,2.0,45.0,9.64,9.09,6
YX,PWM,12,41.0,41.0,3.42,8.33,3
AS,CVG,2,0.0,-4.0,0.0,0.0,10
DL,GSO,19,216.0,371.0,30.89,0.0,8
AA,BFL,5,8.0,8.0,1.6,0.0,2
OO,CYS,8,3.0,186.0,37.63,0.0,7
OO,EUG,15,2.0,61.0,8.2,0.0,8
9E,DHN,8,16.0,16.0,2.0,0.0,2
MQ,TYS,8,6.0,50.0,11.5,0.0,5
AA,MDT,8,2.0,80.0,16.25,0.0,2
G4,MDW,3,44.0,56.0,33.33,0.0,7
MQ,IND,12,65.0,65.0,5.42,0.0,10
9E,CLT,16,5.0,175.0,14.94,0.0,10
DL,TUL,9,38.0,38.0,4.22,0.0,5
AA,SBN,1,7.0,7.0,7.0,0.0,11
DL,CID,4,0.0,-1.0,0.0,0.0,9
MQ,MQT,7,39.0,275.0,70.14,0.0,6
MQ,BTR,8,76.0,101.0,22.13,12.5,9
MQ,EWR,6,2.0,259.0,43.5,0.0,12
MQ,EVV,11,23.0,83.0,23.73,0.0,7
OH,SBN,11,11.0,298.0,34.09,0.0,5
DL,MOB,3,7.0,7.0,2.33,0.0,1
9E,ORF,8,17.0,37.0,6.75,0.0,10
UA,ELP,3,10.0,50.0,20.0,0.0,2
9E,CHS,9,10.0,27.0,4.11,0.0,3
AS,CMH,5,13.0,18.0,6.2,0.0,8
9E,BWI,5,2.0,8.0,2.0,0.0,10
MQ,MHK,8,21.0,21.0,2.63,0.0,1
OO,AEX,4,1.0,1.0,0.25,0.0,6
WN,CVG,12,3.0,3.0,0.75,0.0,11
F9,MCI,6,19.0,19.0,3.17,0.0,9
G4,CHA,2,12.0,28.0,20.0,0.0,3
NK,ABQ,2,21.0,21.0,10.5,0.0,1
AS,MKE,1,8.0,8.0,8.0,0.0,4
B6,PDX,3,56.0,56.0,18.67,0.0,4
AS,OMA,2,0.0,-20.0,0.0,0.0,2
MQ,GPT,8,48.0,263.0,63.13,0.0,1
AS,STS,1,0.0,-1.0,0.0,0.0,12
UA,SPN,1,30.0,30.0,30.0,0.0,6
UA,BQN,2,28.0,28.0,14.0,0.0,9
OO,AVL,1,0.0,-14.0,0.0,0.0,10
OH,PIT,6,1.0,1.0,0.17,0.0,6
WN,DEN,912,1.0,237.0,15.68,0.22,7
F9,ATL,121,1.0,147.0,12.22,1.65,10
G4,LAS,46,1.0,309.0,11.96,0.0,1
OO,PSC,48,1.0,44.0,4.17,0.0,12
UA,BWI,27,26.0,39.0,3.48,0.0,11
DL,PHL,37,1.0,111.0,6.46,0.0,4
UA,IAH,553,1.0,855.0,41.42,3.07,5
DL,SLC,428,1.0,279.0,8.58,0.0,11
WN,PHL,52,1.0,189.0,14.67,0.0,12
WN,SJU,26,5.0,50.0,11.77,7.69,8
DL,CVG,52,1.0,63.0,4.1,0.0,11
AA,SJC,7,16.0,84.0,14.29,0.0,8
WN,SLC,100,1.0,219.0,9.16,0.0,10
DL,GRR,29,5.0,50.0,3.66,0.0,12
DL,SJC,16,10.0,10.0,0.63,0.0,11
AA,SAT,65,1.0,615.0,47.29,4.62,5
WN,DCA,123,1.0,112.0,4.97,0.0,2
AA,SEA,57,1.0,67.0,9.4,1.75,9
AA,OKC,20,7.0,133.0,12.45,0.0,7
OO,PSC,26,3.0,48.0,7.81,0.0,11
UA,MTJ,7,59.0,59.0,8.43,0.0,7
OO,MKE,52,2.0,170.0,20.5,0.0,7
OH,PNS,22,1.0,108.0,21.68,0.0,5
UA,MEM,18,11.0,159.0,14.44,0.0,3
DL,PIT,31,1.0,83.0,7.74,0.0,12
AS,AUS,24,2.0,88.0,9.0,4.17,9
NK,SMF,14,2.0,88.0,9.43,0.0,12
WN,RDU,75,3.0,357.0,14.01,0.0,8
AS,BWI,2,0.0,-12.0,0.0,50.0,1
AA,DTW,66,1.0,262.0,17.68,4.55,5
MQ,CMH,26,4.0,123.0,9.62,0.0,9
YX,MCI,20,3.0,20.0,3.0,0.0,11
F9,ORD,23,2.0,70.0,15.26,0.0,11
DL,FAT,5,35.0,35.0,7.0,0.0,6
F9,ONT,31,1.0,179.0,14.68,0.0,5
UA,PIT,13,1.0,148.0,17.62,0.0,3
WN,CHS,25,1.0,29.0,3.08,0.0,11
MQ,MEM,14,1.0,38.0,10.21,0.0,12
OO,PIA,11,11.0,68.0,10.82,0.0,3
DL,SJC,16,4.0,4.0,0.25,0.0,6
AA,LBB,8,1.0,15.0,5.5,0.0,10
YX,BUF,16,8.0,67.0,4.69,0.0,2
OO,IMT,3,2.0,12.0,8.67,0.0,7
MQ,HPN,12,11.0,478.0,42.58,0.0,4
YX,ROA,3,0.0,-7.0,0.0,0.0,4
DL,LIH,6,5.0,108.0,18.83,0.0,10
AA,GSP,11,4.0,36.0,6.45,9.09,9
YX,BGR,22,3.0,1334.0,64.27,9.09,8
AS,MCI,11,0.0,-6.0,0.0,0.0,9
OO,PIB,2,0.0,-18.0,0.0,0.0,2
OO,BPT,6,53.0,53.0,8.83,0.0,10
OH,ABE,17,7.0,21.0,2.06,0.0,3
OO,MFE,12,3.0,124.0,10.58,0.0,11
9E,GPT,2,0.0,-13.0,0.0,0.0,12
UA,SAN,79,1.0,94.0,5.25,0.0,3
G4,IAD,2,0.0,-18.0,0.0,0.0,2
YX,SAV,14,3.0,218.0,16.07,7.14,1
9E,GRR,12,9.0,101.0,12.83,0.0,10
OO,TWF,6,0.0,-9.0,0.0,0.0,8
AA,XNA,5,13.0,102.0,42.2,0.0,4
OO,ELP,22,1.0,66.0,4.0,0.0,9
MQ,SJC,2,69.0,69.0,34.5,0.0,8
AA,EUG,4,0.0,-4.0,0.0,0.0,4
AS,DTW,5,11.0,12.0,4.6,0.0,7
9E,BTR,7,9.0,9.0,1.29,14.29,1
DL,ABQ,11,1.0,10.0,1.64,0.0,11
OO,DEC,10,17.0,21.0,3.8,0.0,9
UA,FAT,3,4.0,69.0,24.33,0.0,9
MQ,ATW,5,11.0,25.0,14.0,0.0,5
AS,RDU,2,0.0,-14.0,0.0,0.0,2
OH,GPT,6,7.0,16.0,3.83,0.0,2
OO,BQK,4,28.0,44.0,18.0,0.0,1
OO,DEC,8,12.0,22.0,4.25,25.0,1
AA,EUG,6,8.0,105.0,18.83,0.0,10
F9,ELP,4,35.0,35.0,8.75,0.0,3
UA,TVC,4,36.0,36.0,9.0,0.0,4
OO,GFK,3,10.0,10.0,3.33,0.0,12
OO,JAN,1,2.0,2.0,2.0,0.0,6
OH,RDU,3,11.0,126.0,53.0,0.0,7
OO,GTF,8,3.0,4.0,0.88,0.0,8
MQ,BRO,14,6.0,72.0,5.57,0.0,10
HA,LAS,14,5.0,69.0,12.93,0.0,5
UA,ANC,3,20.0,20.0,6.67,0.0,2
OO,COD,7,5.0,5.0,0.71,0.0,10
OH,STL,6,22.0,94.0,26.0,0.0,12
G4,SAN,2,15.0,15.0,7.5,0.0,1
YX,SBN,1,25.0,25.0,25.0,0.0,12
AA,COS,8,8.0,120.0,30.63,0.0,1
F9,OKC,2,33.0,33.0,16.5,0.0,11
MQ,BIS,2,0.0,-6.0,0.0,0.0,4
9E,PWM,2,0.0,-6.0,0.0,0.0,4
HA,PHX,1,21.0,21.0,21.0,0.0,2
F9,SYR,1,0.0,-27.0,0.0,0.0,9
OO,JAX,1,0.0,-2.0,0.0,0.0,3
9E,BGM,1,0.0,-2.0,0.0,0.0,8
G4,BZN,2,0.0,-14.0,0.0,0.0,8
AS,SEA,723,1.0,281.0,13.29,0.41,9
AA,CMH,28,1.0,92.0,11.89,0.0,1
9E,CHO,16,150.0,150.0,9.38,0.0,3
OH,DAY,47,1.0,305.0,24.74,0.0,5
YX,DCA,200,1.0,222.0,17.0,2.5,7
WN,MSY,145,1.0,323.0,14.82,0.69,12
AS,JFK,24,8.0,63.0,7.92,0.0,5
UA,IAD,257,1.0,360.0,18.42,1.17,5
G4,PIE,78,1.0,146.0,17.12,2.56,12
F9,ONT,37,1.0,117.0,9.14,0.0,9
OO,LBB,6,3.0,365.0,63.0,0.0,4
OO,STL,8,15.0,125.0,17.5,0.0,7
WN,OKC,59,1.0,304.0,9.58,0.0,3
OH,GSP,32,1.0,63.0,7.5,3.13,9
OO,LEX,14,2.0,97.0,11.21,0.0,8
AS,OMA,4,0.0,-12.0,0.0,0.0,12
DL,BOS,142,2.0,355.0,20.61,1.41,1
UA,GEG,10,2.0,2.0,0.2,0.0,12
NK,SEA,13,28.0,47.0,11.54,0.0,3
F9,BWI,29,5.0,1098.0,63.62,6.9,8
DL,ORD,105,1.0,1118.0,54.5,5.71,7
F9,MDW,21,6.0,84.0,15.81,0.0,10
NK,BDL,5,16.0,57.0,14.6,0.0,7
AA,CAE,6,1.0,19.0,3.33,0.0,6
AA,SDF,32,2.0,160.0,17.97,0.0,3
UA,MCI,28,3.0,213.0,22.71,3.57,7
HA,PHX,2,13.0,13.0,6.5,0.0,6
B6,CLT,6,26.0,26.0,4.33,16.67,4
OO,HSV,13,5.0,236.0,49.77,0.0,5
WN,DTW,37,1.0,178.0,13.35,2.7,8
9E,DSM,10,6.0,176.0,39.0,10.0,1
OO,LAN,6,15.0,61.0,27.0,0.0,11
AA,EWR,50,4.0,312.0,26.3,2.0,5
OH,GRR,3,69.0,69.0,23.0,0.0,8
AA,OGG,15,2.0,2.0,0.13,6.67,5
F9,PDX,21,2.0,101.0,8.67,0.0,10
OO,COS,33,2.0,96.0,11.67,6.06,11
WN,SRQ,37,1.0,131.0,5.95,0.0,4
G4,BIS,4,9.0,9.0,2.25,0.0,3
NK,RNO,11,31.0,76.0,9.73,0.0,5
MQ,CRP,29,2.0,186.0,16.21,3.45,12
DL,DAY,9,17.0,17.0,1.89,0.0,4
NK,CMH,21,1.0,267.0,15.9,0.0,4
OH,DTW,9,4.0,24.0,5.78,0.0,3
OH,DAY,24,1.0,134.0,7.33,0.0,10
OO,SCE,1,0.0,-27.0,0.0,0.0,9
G4,IND,11,32.0,396.0,38.91,0.0,11
DL,EVV,2,1.0,1.0,0.5,0.0,5
UA,MTJ,9,8.0,49.0,9.67,0.0,3
YX,CLE,43,5.0,307.0,24.79,0.0,12
AA,BTV,8,1.0,122.0,16.25,0.0,5
OO,CIU,8,8.0,121.0,26.38,0.0,10
F9,JAX,8,2.0,48.0,8.88,0.0,8
AA,SAV,19,8.0,29.0,3.74,0.0,2
NK,RIC,9,2.0,60.0,16.22,0.0,1
UA,PHL,22,2.0,9.0,0.91,0.0,3
AS,CDV,8,1.0,15.0,2.0,0.0,2
OO,BIL,7,5.0,61.0,11.71,0.0,7
DL,MSN,12,10.0,202.0,17.67,0.0,6
G4,MSP,2,0.0,0.0,0.0,0.0,7
OH,MLB,9,7.0,8.0,3.33,11.11,10
OH,BTR,9,17.0,1308.0,155.44,0.0,4
B6,ONT,1,0.0,-12.0,0.0,0.0,8
G4,GSO,1,0.0,-17.0,0.0,0.0,11
OO,LCH,3,276.0,1064.0,446.67,0.0,5
9E,OMA,2,82.0,95.0,88.5,0.0,5
9E,LFT,3,9.0,9.0,3.0,0.0,7
MQ,MKE,2,15.0,58.0,36.5,0.0,12
DL,ROC,4,7.0,19.0,6.5,0.0,10
AA,BHM,2,115.0,115.0,57.5,0.0,5
MQ,DAY,2,8.0,117.0,62.5,0.0,6
MQ,BFL,5,0.0,-7.0,0.0,0.0,10
DL,STX,1,0.0,-15.0,0.0,0.0,6
G4,TRI,2,134.0,134.0,67.0,0.0,3
F9,DFW,82,1.0,225.0,24.1,4.88,3
WN,ITO,12,0.0,0.0,0.0,0.0,6
UA,IAH,612,1.0,793.0,35.84,7.35,7
HA,LAX,22,2.0,301.0,15.73,0.0,9
WN,DCA,134,1.0,311.0,22.35,0.75,5
AA,PHX,446,1.0,335.0,10.39,0.22,10
DL,BWI,48,2.0,85.0,10.81,2.08,8
WN,PHX,595,1.0,200.0,10.86,0.17,12
WN,BNA,472,1.0,226.0,14.84,0.42,6
WN,LGB,124,1.0,150.0,8.63,1.61,3
AA,LIT,4,1.0,155.0,53.25,0.0,1
UA,SAN,96,1.0,210.0,14.19,2.08,8
OO,DFW,255,1.0,86.0,5.04,0.0,9
AS,PDX,121,1.0,208.0,12.64,24.79,1
DL,IAH,64,2.0,1043.0,27.72,0.0,12
F9,DEN,188,1.0,311.0,22.03,1.6,3
AA,PSP,23,5.0,163.0,14.43,4.35,12
AA,MSO,4,5.0,224.0,59.75,0.0,8
YX,OMA,13,2.0,99.0,12.69,0.0,3
AA,OKC,24,1.0,37.0,4.46,0.0,11
DL,JFK,208,1.0,187.0,8.64,0.0,11
UA,CLE,74,1.0,87.0,8.08,12.16,1
OH,PVD,11,4.0,888.0,83.45,0.0,6
UA,JAX,31,1.0,921.0,33.48,0.0,8
WN,LGB,122,1.0,391.0,20.92,1.64,12
F9,CLE,43,1.0,786.0,45.0,2.33,3
MQ,ELP,13,3.0,49.0,7.54,7.69,4
B6,FLL,161,1.0,282.0,26.46,0.62,12
9E,BMI,4,14.0,14.0,3.5,0.0,2
OO,ACV,6,61.0,112.0,28.83,0.0,4
UA,MCO,111,1.0,283.0,8.56,9.01,1
OO,GSP,10,2.0,158.0,26.4,0.0,5
9E,JFK,87,1.0,655.0,24.11,1.15,12
9E,BHM,9,3.0,80.0,19.78,11.11,12
F9,DCA,7,1.0,1061.0,152.29,0.0,8
UA,TPA,81,1.0,287.0,9.68,0.0,12
MQ,TYR,13,3.0,25.0,5.08,0.0,9
OO,RST,5,9.0,9.0,1.8,0.0,3
YX,GSP,6,0.0,-11.0,0.0,0.0,3
AS,DEN,22,3.0,53.0,10.09,0.0,9
MQ,TLH,25,5.0,116.0,31.52,0.0,5
F9,JAX,12,10.0,75.0,12.08,0.0,5
UA,LIH,6,1.0,14.0,2.5,0.0,8
9E,ROC,26,7.0,215.0,16.65,7.69,4
AS,JFK,29,1.0,366.0,38.38,3.45,6
OO,HOU,9,5.0,125.0,14.44,0.0,10
MQ,HRL,14,5.0,118.0,15.79,0.0,1
9E,SDF,2,0.0,-2.0,0.0,0.0,8
MQ,CMH,30,2.0,402.0,27.67,0.0,5
AA,SYR,15,2.0,106.0,19.07,0.0,9
G4,SCK,4,23.0,23.0,5.75,0.0,4
OH,RDU,8,0.0,-2.0,0.0,0.0,12
NK,SEA,7,1.0,77.0,12.43,0.0,11
AS,JNU,34,1.0,28.0,2.76,0.0,3
WN,PBI,13,3.0,6.0,0.69,0.0,10
WN,SDF,47,2.0,298.0,20.4,0.0,6
OO,SAT,17,2.0,108.0,8.71,0.0,4
WN,LIH,18,16.0,52.0,6.28,0.0,11
DL,DAL,20,60.0,387.0,22.35,0.0,8
OH,CHS,9,1.0,142.0,23.22,0.0,7
OO,MFE,12,7.0,63.0,5.83,0.0,10
OO,PWM,13,1.0,168.0,31.46,0.0,12
OO,ACV,13,8.0,48.0,10.85,0.0,8
9E,CLT,20,4.0,151.0,18.05,0.0,4
OO,LBL,4,13.0,13.0,3.25,0.0,6
WN,CVG,19,2.0,54.0,5.68,0.0,3
MQ,MLI,12,3.0,121.0,24.75,0.0,7
AA,GEG,12,21.0,188.0,26.83,0.0,6
DL,MLB,11,1.0,12.0,1.36,0.0,12
DL,CHS,26,2.0,50.0,4.38,0.0,2
AS,OGG,12,7.0,334.0,35.5,0.0,12
9E,IND,24,2.0,52.0,6.04,4.17,6
DL,ANC,6,25.0,25.0,4.17,0.0,2
OO,DIK,7,0.0,-5.0,0.0,0.0,5
G4,MSY,1,48.0,48.0,48.0,0.0,1
OO,TYR,5,34.0,199.0,60.0,0.0,12
9E,AVL,5,9.0,105.0,28.2,0.0,8
OO,ALB,6,44.0,44.0,7.33,0.0,3
AS,TUS,7,2.0,33.0,8.86,0.0,5
UA,ROC,6,6.0,6.0,1.0,0.0,1
UA,DRO,9,3.0,63.0,10.56,0.0,4
9E,ILM,6,23.0,511.0,96.33,0.0,1
F9,FAR,2,0.0,-4.0,0.0,50.0,4
9E,STL,12,37.0,37.0,3.08,0.0,11
AA,ANC,3,21.0,21.0,7.0,0.0,3
B6,SYR,15,2.0,255.0,17.8,6.67,4
AS,RSW,2,0.0,-15.0,0.0,0.0,7
G4,EWR,6,90.0,90.0,15.0,0.0,6
G4,ALB,7,4.0,93.0,16.57,0.0,8
OO,ALW,6,2.0,15.0,2.83,16.67,2
OH,BWI,1,0.0,-25.0,0.0,0.0,4
9E,CAE,10,24.0,89.0,14.7,0.0,5
G4,ICT,7,2.0,174.0,30.57,0.0,2
OO,CDC,3,204.0,204.0,68.0,0.0,10
9E,TUL,3,27.0,33.0,20.0,0.0,11
F9,MCI,7,6.0,69.0,14.43,14.29,6
UA,GUM,6,0.0,0.0,0.0,0.0,12
AA,TVC,8,6.0,80.0,27.13,0.0,7
G4,BIL,6,11.0,105.0,35.33,0.0,9
9E,MSN,1,0.0,0.0,0.0,0.0,9
MQ,SEA,7,2.0,865.0,132.43,0.0,5
AS,IND,3,0.0,-3.0,0.0,0.0,7
G4,DAY,1,16.0,16.0,16.0,0.0,12
YX,ALB,2,0.0,-14.0,0.0,0.0,4
DL,BTR,4,5.0,5.0,1.25,0.0,6
UA,GUM,6,0.0,-10.0,0.0,0.0,1
AA,KOA,4,14.0,29.0,10.75,0.0,3
MQ,PIA,1,0.0,-13.0,0.0,0.0,8
G4,TVC,3,4.0,15.0,6.33,0.0,7
DL,SGF,1,3.0,3.0,3.0,0.0,3
AA,PHX,461,1.0,652.0,18.44,0.0,3
UA,DEN,898,1.0,242.0,6.9,0.33,10
AA,CLT,1059,1.0,713.0,28.61,3.49,8
DL,DTW,495,1.0,161.0,7.71,0.2,10
UA,MCO,87,1.0,135.0,7.06,0.0,9
UA,LAS,123,1.0,1161.0,21.85,0.81,3
AA,RDU,89,1.0,344.0,17.02,0.0,4
DL,CMH,37,2.0,266.0,20.16,2.7,7
WN,BUF,35,1.0,254.0,17.57,11.43,1
WN,RDU,82,1.0,130.0,5.91,0.0,12
NK,LAS,176,1.0,117.0,6.94,0.0,12
OO,LGA,38,2.0,973.0,50.0,0.0,6
