aeroporto_partenza,mese,numero_ritardi_basso,numero_ritardi_medio,numero_ritardi_alto,cause_maggiori
SCE,5,46,6,9,"late_aircraft_delay, weather_delay, carrier_delay"
ELM,12,43,9,5,"carrier_delay, late_aircraft_delay, nas_delay"
MIA,3,5168,1440,1001,"late_aircraft_delay, carrier_delay, nas_delay"
SEA,10,8441,1152,307,"carrier_delay, nas_delay, late_aircraft_delay"
ORF,4,1025,142,84,"late_aircraft_delay, carrier_delay, nas_delay"
BUF,8,1091,239,121,"late_aircraft_delay, nas_delay, carrier_delay"
RDU,11,3204,321,154,"nas_delay, late_aircraft_delay, carrier_delay"
RDM,4,282,22,26,"carrier_delay, nas_delay, late_aircraft_delay"
BOS,3,5976,976,532,"carrier_delay, late_aircraft_delay, nas_delay"
DSM,12,657,114,84,"carrier_delay, late_aircraft_delay, nas_delay"
CMH,6,2181,297,184,"late_aircraft_delay, carrier_delay, nas_delay"
RSW,6,1160,187,153,"late_aircraft_delay, carrier_delay, nas_delay"
LAR,9,33,4,4,"late_aircraft_delay, carrier_delay, nas_delay"
OGG,2,1143,167,46,"late_aircraft_delay, carrier_delay, nas_delay"
LIT,5,555,138,109,"late_aircraft_delay, carrier_delay, nas_delay"
CMI,8,84,9,6,"late_aircraft_delay, carrier_delay, nas_delay"
LRD,6,95,23,9,"late_aircraft_delay, nas_delay, carrier_delay"
PSE,1,49,3,3,"carrier_delay, late_aircraft_delay, nas_delay"
GTR,6,40,2,0,"nas_delay, late_aircraft_delay, carrier_delay"
LFT,3,192,23,19,"carrier_delay, weather_delay, late_aircraft_delay"
BPT,6,43,1,3,"weather_delay, carrier_delay, nas_delay"
PQI,11,12,4,0,"nas_delay, carrier_delay, weather_delay"
GUC,7,40,4,2,"carrier_delay, nas_delay, late_aircraft_delay"
LGA,12,6894,1384,768,"late_aircraft_delay, carrier_delay, nas_delay"
SEA,3,7417,1377,455,"carrier_delay, late_aircraft_delay, nas_delay"
MCO,4,8120,1391,773,"late_aircraft_delay, carrier_delay, nas_delay"
BNA,5,4489,1181,748,"late_aircraft_delay, carrier_delay, nas_delay"
MCO,11,7765,1008,374,"late_aircraft_delay, carrier_delay, nas_delay"
SMF,7,2854,559,264,"carrier_delay, late_aircraft_delay, nas_delay"
MTJ,1,191,35,25,"late_aircraft_delay, carrier_delay, nas_delay"
MSN,12,543,89,64,"carrier_delay, late_aircraft_delay, nas_delay"
ONT,6,1385,235,93,"late_aircraft_delay, carrier_delay, nas_delay"
XNA,10,875,52,32,"carrier_delay, late_aircraft_delay, nas_delay"
SCE,10,35,5,2,"late_aircraft_delay, carrier_delay, nas_delay"
EVV,4,90,11,11,"weather_delay, carrier_delay, late_aircraft_delay"
ILM,5,401,49,40,"late_aircraft_delay, nas_delay, carrier_delay"
COU,9,77,14,5,"late_aircraft_delay, carrier_delay, nas_delay"
COU,11,69,18,3,"weather_delay, carrier_delay, nas_delay"
SUN,6,102,4,5,"late_aircraft_delay, carrier_delay, nas_delay"
CDV,2,29,7,1,"late_aircraft_delay, carrier_delay, weather_delay"
SUX,1,18,5,5,"carrier_delay, weather_delay, late_aircraft_delay"
WRG,11,40,1,0,"late_aircraft_delay, nas_delay, carrier_delay"
SPS,5,38,2,5,"carrier_delay, weather_delay, nas_delay"
MCO,12,7580,1498,867,"late_aircraft_delay, carrier_delay, nas_delay"
STL,7,2995,1025,482,"late_aircraft_delay, carrier_delay, nas_delay"
SGF,10,580,68,27,"late_aircraft_delay, carrier_delay, nas_delay"
DEN,11,14792,2398,995,"late_aircraft_delay, nas_delay, carrier_delay"
CLE,5,2186,308,206,"late_aircraft_delay, nas_delay, carrier_delay"
SYR,7,652,108,122,"late_aircraft_delay, carrier_delay, nas_delay"
JAX,9,1483,152,70,"late_aircraft_delay, carrier_delay, nas_delay"
ONT,3,1206,196,91,"late_aircraft_delay, carrier_delay, nas_delay"
RAP,2,164,12,16,"late_aircraft_delay, weather_delay, nas_delay"
JNU,4,225,17,7,"late_aircraft_delay, carrier_delay, nas_delay"
SRQ,8,515,97,49,"late_aircraft_delay, carrier_delay, nas_delay"
SHV,6,239,37,19,"carrier_delay, late_aircraft_delay, weather_delay"
KTN,3,106,6,8,"late_aircraft_delay, carrier_delay, nas_delay"
CHA,12,327,58,46,"late_aircraft_delay, carrier_delay, nas_delay"
GPT,5,155,21,22,"late_aircraft_delay, weather_delay, carrier_delay"
YAK,9,39,7,1,"late_aircraft_delay, security_delay, carrier_delay"
RST,6,48,12,5,"carrier_delay, nas_delay, late_aircraft_delay"
HLN,12,69,4,5,"carrier_delay, weather_delay, nas_delay"
AVP,3,63,9,5,"late_aircraft_delay, carrier_delay, nas_delay"
VCT,8,35,1,4,"late_aircraft_delay, nas_delay, carrier_delay"
GGG,1,29,3,6,"carrier_delay, weather_delay, late_aircraft_delay"
FAY,12,75,11,5,"carrier_delay, late_aircraft_delay, nas_delay"
ABY,10,47,2,1,"carrier_delay, nas_delay, weather_delay"
IAG,4,23,4,4,"late_aircraft_delay, nas_delay, carrier_delay"
OTH,6,24,2,3,"nas_delay, late_aircraft_delay, carrier_delay"
ACT,10,50,10,16,"carrier_delay, late_aircraft_delay, nas_delay"
ACT,9,59,8,4,"carrier_delay, late_aircraft_delay, nas_delay"
MCI,12,2271,399,147,"late_aircraft_delay, carrier_delay, nas_delay"
JFK,6,5059,1106,741,"carrier_delay, late_aircraft_delay, nas_delay"
STL,4,3164,557,268,"late_aircraft_delay, carrier_delay, nas_delay"
MLU,11,92,8,14,"late_aircraft_delay, carrier_delay, nas_delay"
PGD,11,343,43,13,"carrier_delay, late_aircraft_delay, nas_delay"
BJI,8,37,4,1,"carrier_delay, nas_delay, weather_delay"
LIT,11,663,67,25,"carrier_delay, late_aircraft_delay, nas_delay"
RST,3,91,9,6,"weather_delay, late_aircraft_delay, nas_delay"
GGG,11,24,6,5,"carrier_delay, weather_delay, nas_delay"
ADQ,9,66,2,1,"late_aircraft_delay, weather_delay, nas_delay"
LAW,1,48,3,8,"carrier_delay, weather_delay, late_aircraft_delay"
IMT,10,41,0,4,"carrier_delay, nas_delay, weather_delay"
HTS,8,23,8,8,"carrier_delay, late_aircraft_delay, nas_delay"
DEC,9,30,3,4,"late_aircraft_delay, carrier_delay, nas_delay"
TOL,6,15,1,2,"late_aircraft_delay, nas_delay, weather_delay"
SLN,12,38,3,1,"carrier_delay, late_aircraft_delay, nas_delay"
BRD,9,33,1,4,"carrier_delay, nas_delay, weather_delay"
MCW,8,27,8,8,"late_aircraft_delay, carrier_delay, nas_delay"
GCK,10,38,1,5,"carrier_delay, late_aircraft_delay, weather_delay"
RIW,1,27,0,3,"carrier_delay, late_aircraft_delay, nas_delay"
TPA,6,3374,749,468,"late_aircraft_delay, carrier_delay, nas_delay"
BWI,12,4167,1260,359,"late_aircraft_delay, carrier_delay, nas_delay"
DEN,7,14859,3935,2132,"late_aircraft_delay, carrier_delay, nas_delay"
TOL,5,13,5,3,"late_aircraft_delay, nas_delay, carrier_delay"
OKC,5,1111,211,125,"late_aircraft_delay, carrier_delay, nas_delay"
LIT,8,682,84,47,"late_aircraft_delay, carrier_delay, nas_delay"
SYR,11,610,75,23,"carrier_delay, late_aircraft_delay, nas_delay"
HLN,7,79,3,5,"carrier_delay, late_aircraft_delay, nas_delay"
HSV,10,484,74,33,"carrier_delay, late_aircraft_delay, nas_delay"
GFK,10,78,0,4,"weather_delay, carrier_delay, nas_delay"
PQI,9,14,2,1,"carrier_delay, weather_delay, nas_delay"
BFL,11,152,21,8,"carrier_delay, late_aircraft_delay, nas_delay"
FSM,3,53,9,4,"carrier_delay, late_aircraft_delay, weather_delay"
GPT,7,152,26,25,"carrier_delay, late_aircraft_delay, nas_delay"
PIH,7,50,1,0,"carrier_delay, weather_delay, nas_delay"
RST,12,53,11,12,"carrier_delay, weather_delay, nas_delay"
GCK,7,43,4,2,"nas_delay, carrier_delay, late_aircraft_delay"
HRL,7,177,52,24,"late_aircraft_delay, nas_delay, carrier_delay"
CWA,11,43,2,1,"carrier_delay, late_aircraft_delay, nas_delay"
DDC,1,27,1,4,"late_aircraft_delay, nas_delay, weather_delay"
SJT,8,63,4,5,"late_aircraft_delay, carrier_delay, nas_delay"
BET,3,26,10,6,"late_aircraft_delay, security_delay, nas_delay"
FOD,11,30,2,3,"carrier_delay, late_aircraft_delay, nas_delay"
ISP,10,151,21,7,"late_aircraft_delay, carrier_delay, nas_delay"
SEA,1,5795,1321,745,"carrier_delay, late_aircraft_delay, weather_delay"
JAN,9,348,32,12,"nas_delay, carrier_delay, late_aircraft_delay"
HNL,1,2542,705,207,"late_aircraft_delay, carrier_delay, nas_delay"
DRO,12,205,17,10,"carrier_delay, late_aircraft_delay, weather_delay"
MBS,10,130,16,13,"carrier_delay, late_aircraft_delay, weather_delay"
MDT,8,250,50,41,"carrier_delay, late_aircraft_delay, weather_delay"
JAC,10,248,12,8,"carrier_delay, late_aircraft_delay, nas_delay"
JMS,5,6,0,1,"weather_delay, nas_delay, carrier_delay"
PIH,10,34,1,0,"carrier_delay, weather_delay, nas_delay"
BJI,1,31,11,6,"weather_delay, carrier_delay, nas_delay"
IAG,10,10,3,2,"carrier_delay, late_aircraft_delay, nas_delay"
VCT,11,26,0,7,"carrier_delay, late_aircraft_delay, nas_delay"
ABR,3,23,2,7,"carrier_delay, weather_delay, nas_delay"
SCK,2,26,1,3,"late_aircraft_delay, nas_delay, carrier_delay"
PHX,3,10038,1994,841,"late_aircraft_delay, carrier_delay, nas_delay"
SAV,7,824,226,158,"late_aircraft_delay, carrier_delay, nas_delay"
OAJ,10,149,12,8,"weather_delay, nas_delay, late_aircraft_delay"
SBP,7,304,27,22,"late_aircraft_delay, carrier_delay, nas_delay"
BTR,12,200,38,25,"late_aircraft_delay, carrier_delay, weather_delay"
PIE,11,372,48,20,"carrier_delay, late_aircraft_delay, nas_delay"
SMF,1,2575,361,162,"late_aircraft_delay, carrier_delay, nas_delay"
GRR,11,884,92,54,"carrier_delay, late_aircraft_delay, nas_delay"
MGM,6,138,25,16,"carrier_delay, late_aircraft_delay, weather_delay"
AZA,11,294,36,19,"late_aircraft_delay, carrier_delay, weather_delay"
AEX,1,82,15,13,"nas_delay, carrier_delay, weather_delay"
BRD,2,29,1,2,"carrier_delay, weather_delay, nas_delay"
MRY,11,245,32,19,"carrier_delay, late_aircraft_delay, nas_delay"
LCH,1,56,4,10,"weather_delay, carrier_delay, nas_delay"
MTJ,12,130,26,19,"late_aircraft_delay, carrier_delay, nas_delay"
RST,7,73,9,10,"carrier_delay, late_aircraft_delay, weather_delay"
IMT,8,41,1,5,"carrier_delay, weather_delay, nas_delay"
ORH,4,59,8,6,"late_aircraft_delay, nas_delay, carrier_delay"
PIH,11,35,0,0,"carrier_delay, weather_delay, nas_delay"
GTR,11,45,2,1,"late_aircraft_delay, nas_delay, carrier_delay"
ATL,6,17320,3272,1313,"carrier_delay, late_aircraft_delay, nas_delay"
EWR,3,5311,971,605,"late_aircraft_delay, carrier_delay, nas_delay"
RNO,6,1086,196,74,"late_aircraft_delay, carrier_delay, nas_delay"
DFW,9,15269,2746,1073,"late_aircraft_delay, carrier_delay, nas_delay"
PGD,4,329,28,30,"late_aircraft_delay, carrier_delay, weather_delay"
CID,12,317,78,45,"late_aircraft_delay, carrier_delay, weather_delay"
RDD,2,63,5,2,"carrier_delay, late_aircraft_delay, nas_delay"
PSE,8,32,5,9,"late_aircraft_delay, nas_delay, carrier_delay"
TRI,7,108,11,16,"late_aircraft_delay, carrier_delay, nas_delay"
HDN,5,61,8,6,"nas_delay, weather_delay, carrier_delay"
HDN,11,49,11,9,"weather_delay, late_aircraft_delay, carrier_delay"
GRK,10,122,10,5,"late_aircraft_delay, carrier_delay, nas_delay"
SLN,4,33,4,5,"carrier_delay, late_aircraft_delay, nas_delay"
GTF,9,133,6,0,"carrier_delay, nas_delay, weather_delay"
MBS,6,121,10,18,"carrier_delay, weather_delay, nas_delay"
IAG,8,9,4,2,"late_aircraft_delay, nas_delay, carrier_delay"
ABI,5,73,20,20,"late_aircraft_delay, carrier_delay, weather_delay"
MCW,10,34,3,2,"late_aircraft_delay, carrier_delay, weather_delay"
DLG,8,19,0,1,"late_aircraft_delay, nas_delay, carrier_delay"
DVL,10,37,5,1,"carrier_delay, nas_delay, weather_delay"
BET,8,35,6,3,"late_aircraft_delay, carrier_delay, nas_delay"
LCH,3,57,3,5,"carrier_delay, weather_delay, nas_delay"
DEC,4,55,5,7,"late_aircraft_delay, carrier_delay, nas_delay"
LCH,6,52,5,9,"carrier_delay, weather_delay, nas_delay"
SFO,9,7225,1034,410,"late_aircraft_delay, carrier_delay, nas_delay"
DEN,5,13576,3672,2016,"late_aircraft_delay, carrier_delay, nas_delay"
TUL,2,728,52,31,"carrier_delay, late_aircraft_delay, nas_delay"
DTW,12,6143,1173,675,"carrier_delay, late_aircraft_delay, nas_delay"
GEG,1,721,119,61,"carrier_delay, late_aircraft_delay, weather_delay"
SJU,4,1711,256,149,"late_aircraft_delay, carrier_delay, nas_delay"
CLE,2,1747,192,80,"late_aircraft_delay, carrier_delay, nas_delay"
BTR,8,253,34,20,"late_aircraft_delay, carrier_delay, weather_delay"
GTF,10,124,6,3,"carrier_delay, nas_delay, late_aircraft_delay"
GJT,5,171,23,28,"weather_delay, nas_delay, carrier_delay"
DRO,9,224,19,14,"carrier_delay, nas_delay, late_aircraft_delay"
PIA,11,178,25,20,"late_aircraft_delay, carrier_delay, weather_delay"
DVL,11,28,2,7,"weather_delay, late_aircraft_delay, carrier_delay"
ICT,7,566,91,51,"late_aircraft_delay, carrier_delay, nas_delay"
BFL,7,165,8,13,"late_aircraft_delay, carrier_delay, nas_delay"
TLH,1,289,38,16,"late_aircraft_delay, carrier_delay, nas_delay"
LBL,8,23,8,6,"late_aircraft_delay, carrier_delay, weather_delay"
BPT,4,27,3,7,"weather_delay, carrier_delay, nas_delay"
SHR,11,30,1,2,"carrier_delay, nas_delay, weather_delay"
GRI,3,42,4,2,"late_aircraft_delay, carrier_delay, nas_delay"
ITH,11,39,0,0,"late_aircraft_delay, nas_delay, carrier_delay"
PPG,1,8,1,0,"late_aircraft_delay, carrier_delay, weather_delay"
CVG,1,1721,232,174,"late_aircraft_delay, nas_delay, carrier_delay"
LAX,11,9196,1112,540,"carrier_delay, late_aircraft_delay, nas_delay"
LGA,10,8325,789,364,"carrier_delay, late_aircraft_delay, nas_delay"
BUR,9,1612,238,126,"late_aircraft_delay, carrier_delay, nas_delay"
LIT,1,497,95,67,"late_aircraft_delay, carrier_delay, weather_delay"
BNA,12,4608,899,344,"late_aircraft_delay, carrier_delay, nas_delay"
VPS,8,572,110,44,"late_aircraft_delay, carrier_delay, nas_delay"
AMA,11,252,26,17,"carrier_delay, late_aircraft_delay, nas_delay"
LBF,1,24,3,4,"late_aircraft_delay, carrier_delay, nas_delay"
CWA,1,38,0,5,"late_aircraft_delay, carrier_delay, nas_delay"
OTZ,6,19,1,1,"late_aircraft_delay, nas_delay, carrier_delay"
SHR,1,27,2,4,"carrier_delay, late_aircraft_delay, weather_delay"
SMX,10,3,1,2,"late_aircraft_delay, nas_delay, carrier_delay"
GCC,7,46,1,2,"carrier_delay, nas_delay, weather_delay"
APN,6,31,2,8,"carrier_delay, weather_delay, nas_delay"
LBE,4,32,4,1,"nas_delay, late_aircraft_delay, carrier_delay"
IAH,10,6366,708,354,"carrier_delay, late_aircraft_delay, nas_delay"
DVL,5,36,0,4,"late_aircraft_delay, nas_delay, weather_delay"
TUL,10,1102,52,25,"late_aircraft_delay, carrier_delay, nas_delay"
OKC,12,1141,132,76,"carrier_delay, late_aircraft_delay, nas_delay"
PNS,1,472,75,60,"late_aircraft_delay, carrier_delay, nas_delay"
RSW,2,2351,303,140,"late_aircraft_delay, carrier_delay, nas_delay"
GRK,6,81,19,16,"late_aircraft_delay, carrier_delay, weather_delay"
TLH,3,300,49,28,"late_aircraft_delay, carrier_delay, nas_delay"
SBA,2,260,52,32,"nas_delay, carrier_delay, late_aircraft_delay"
EGE,4,135,7,10,"carrier_delay, nas_delay, late_aircraft_delay"
PSP,9,459,48,23,"nas_delay, carrier_delay, late_aircraft_delay"
BTV,11,375,24,24,"late_aircraft_delay, carrier_delay, nas_delay"
MLI,12,192,28,24,"late_aircraft_delay, carrier_delay, nas_delay"
LFT,5,137,16,24,"late_aircraft_delay, weather_delay, nas_delay"
TTN,5,73,16,21,"late_aircraft_delay, nas_delay, carrier_delay"
PIH,2,39,0,1,"carrier_delay, weather_delay, nas_delay"
MDT,1,196,26,20,"late_aircraft_delay, carrier_delay, nas_delay"
SUX,11,35,1,4,"late_aircraft_delay, nas_delay, carrier_delay"
BTM,11,25,0,1,"carrier_delay, nas_delay, weather_delay"
SPN,8,20,1,1,"late_aircraft_delay, nas_delay, carrier_delay"
GUC,12,48,5,8,"carrier_delay, late_aircraft_delay, weather_delay"
ORD,12,12524,2369,1320,"late_aircraft_delay, carrier_delay, nas_delay"
MSP,8,6685,1342,614,"carrier_delay, late_aircraft_delay, nas_delay"
SEA,11,7566,1000,274,"carrier_delay, nas_delay, late_aircraft_delay"
COU,7,103,21,15,"late_aircraft_delay, nas_delay, weather_delay"
MKE,12,1244,212,130,"carrier_delay, late_aircraft_delay, nas_delay"
KOA,3,866,56,21,"carrier_delay, late_aircraft_delay, nas_delay"
BGR,4,113,9,6,"late_aircraft_delay, nas_delay, carrier_delay"
BUF,11,1117,106,55,"carrier_delay, late_aircraft_delay, nas_delay"
CHS,6,1350,245,117,"late_aircraft_delay, carrier_delay, nas_delay"
WRG,6,36,2,1,"late_aircraft_delay, carrier_delay, nas_delay"
SBA,8,450,46,18,"late_aircraft_delay, carrier_delay, nas_delay"
MGW,12,15,4,6,"carrier_delay, late_aircraft_delay, nas_delay"
CIU,12,19,11,12,"carrier_delay, nas_delay, weather_delay"
BFF,6,35,5,2,"carrier_delay, late_aircraft_delay, nas_delay"
PSE,2,44,10,0,"late_aircraft_delay, nas_delay, carrier_delay"
SWO,12,38,3,2,"carrier_delay, nas_delay, weather_delay"
PRC,6,37,6,8,"carrier_delay, late_aircraft_delay, weather_delay"
LAS,11,9272,1454,470,"late_aircraft_delay, carrier_delay, nas_delay"
DAY,5,435,40,58,"late_aircraft_delay, carrier_delay, nas_delay"
PIT,12,1970,325,151,"nas_delay, late_aircraft_delay, carrier_delay"
SJC,5,2566,364,134,"late_aircraft_delay, carrier_delay, nas_delay"
OKC,3,1118,136,58,"late_aircraft_delay, carrier_delay, nas_delay"
MEM,9,1198,128,47,"late_aircraft_delay, nas_delay, carrier_delay"
JLN,3,31,1,4,"carrier_delay, late_aircraft_delay, nas_delay"
ABE,9,191,17,12,"late_aircraft_delay, carrier_delay, weather_delay"
LRD,5,88,15,14,"late_aircraft_delay, carrier_delay, nas_delay"
RDD,5,66,10,4,"carrier_delay, late_aircraft_delay, nas_delay"
PIA,10,180,22,8,"late_aircraft_delay, carrier_delay, nas_delay"
MGM,2,114,16,6,"carrier_delay, late_aircraft_delay, nas_delay"
MRY,2,174,17,14,"carrier_delay, late_aircraft_delay, nas_delay"
OME,2,16,5,0,"late_aircraft_delay, carrier_delay, nas_delay"
IMT,5,45,3,3,"carrier_delay, weather_delay, nas_delay"
LCK,4,34,6,5,"late_aircraft_delay, nas_delay, carrier_delay"
ADQ,1,26,6,3,"late_aircraft_delay, carrier_delay, nas_delay"
LCH,11,40,3,10,"carrier_delay, weather_delay, late_aircraft_delay"
COD,5,15,4,3,"nas_delay, carrier_delay, weather_delay"
STC,4,8,0,0,"carrier_delay, weather_delay, nas_delay"
APN,1,20,2,5,"carrier_delay, nas_delay, weather_delay"
CHS,4,1358,176,110,"late_aircraft_delay, carrier_delay, nas_delay"
EWR,11,5733,999,744,"late_aircraft_delay, nas_delay, carrier_delay"
BOI,6,1273,186,77,"carrier_delay, late_aircraft_delay, nas_delay"
IAH,5,4497,1286,1484,"late_aircraft_delay, carrier_delay, nas_delay"
PSC,1,206,31,38,"weather_delay, carrier_delay, late_aircraft_delay"
JNU,7,298,73,11,"late_aircraft_delay, carrier_delay, nas_delay"
CRW,8,161,30,23,"carrier_delay, late_aircraft_delay, weather_delay"
MOT,4,117,5,7,"carrier_delay, late_aircraft_delay, nas_delay"
AVL,2,483,34,17,"carrier_delay, late_aircraft_delay, weather_delay"
DLH,8,130,25,14,"late_aircraft_delay, nas_delay, carrier_delay"
MBS,12,100,26,19,"carrier_delay, weather_delay, late_aircraft_delay"
DAB,5,149,29,21,"late_aircraft_delay, carrier_delay, nas_delay"
JLN,8,30,3,3,"carrier_delay, late_aircraft_delay, nas_delay"
SPN,4,25,0,0,"carrier_delay, weather_delay, nas_delay"
SFO,4,5154,1470,818,"late_aircraft_delay, carrier_delay, nas_delay"
SAN,3,4275,819,340,"late_aircraft_delay, nas_delay, carrier_delay"
EWR,2,4927,705,312,"late_aircraft_delay, carrier_delay, nas_delay"
MAF,5,431,103,79,"late_aircraft_delay, carrier_delay, nas_delay"
PSC,7,282,36,16,"carrier_delay, nas_delay, late_aircraft_delay"
PIH,12,34,2,0,"carrier_delay, nas_delay, weather_delay"
SIT,6,102,10,7,"carrier_delay, late_aircraft_delay, weather_delay"
MEM,10,1266,119,59,"late_aircraft_delay, carrier_delay, nas_delay"
ROC,10,679,67,19,"carrier_delay, nas_delay, late_aircraft_delay"
CPR,11,109,10,10,"late_aircraft_delay, carrier_delay, weather_delay"
GUM,9,37,1,2,"carrier_delay, weather_delay, nas_delay"
DAB,6,145,13,8,"carrier_delay, late_aircraft_delay, weather_delay"
SHR,4,46,0,1,"carrier_delay, nas_delay, weather_delay"
JLN,5,31,1,7,"carrier_delay, late_aircraft_delay, weather_delay"
ACV,10,109,8,20,"carrier_delay, late_aircraft_delay, weather_delay"
DDC,7,31,2,2,"carrier_delay, late_aircraft_delay, weather_delay"
BFF,9,31,3,2,"carrier_delay, weather_delay, nas_delay"
SWF,2,14,1,2,"carrier_delay, late_aircraft_delay, weather_delay"
GFK,9,62,6,1,"carrier_delay, nas_delay, weather_delay"
RKS,4,20,3,2,"late_aircraft_delay, nas_delay, carrier_delay"
GUC,10,25,1,1,"carrier_delay, late_aircraft_delay, weather_delay"
DAL,2,3412,575,107,"late_aircraft_delay, carrier_delay, nas_delay"
CMH,1,1821,253,126,"late_aircraft_delay, carrier_delay, nas_delay"
PWM,5,509,63,47,"carrier_delay, late_aircraft_delay, nas_delay"
MSN,3,552,64,40,"carrier_delay, late_aircraft_delay, nas_delay"
IND,2,2097,225,99,"late_aircraft_delay, carrier_delay, nas_delay"
KOA,12,897,88,21,"late_aircraft_delay, carrier_delay, nas_delay"
TUS,3,1042,148,56,"late_aircraft_delay, carrier_delay, nas_delay"
SBA,5,410,51,31,"late_aircraft_delay, nas_delay, carrier_delay"
ISP,12,211,60,36,"late_aircraft_delay, nas_delay, carrier_delay"
TYR,9,65,4,3,"late_aircraft_delay, nas_delay, carrier_delay"
SHV,9,257,28,17,"carrier_delay, late_aircraft_delay, nas_delay"
MOB,10,164,8,1,"nas_delay, carrier_delay, late_aircraft_delay"
RDM,10,317,28,23,"carrier_delay, late_aircraft_delay, nas_delay"
PAE,10,41,4,1,"late_aircraft_delay, nas_delay, carrier_delay"
TOL,1,22,6,0,"nas_delay, carrier_delay, late_aircraft_delay"
BGM,3,21,0,2,"carrier_delay, late_aircraft_delay, nas_delay"
JST,12,32,2,7,"late_aircraft_delay, weather_delay, carrier_delay"
BHM,11,978,90,50,"carrier_delay, late_aircraft_delay, nas_delay"
MSP,10,7329,542,233,"carrier_delay, late_aircraft_delay, nas_delay"
PWM,11,489,52,28,"late_aircraft_delay, carrier_delay, nas_delay"
XNA,11,818,78,44,"late_aircraft_delay, carrier_delay, nas_delay"
CAK,9,155,18,27,"carrier_delay, late_aircraft_delay, weather_delay"
SBP,2,181,24,20,"weather_delay, nas_delay, carrier_delay"
STS,5,155,21,11,"late_aircraft_delay, nas_delay, carrier_delay"
RFD,8,30,8,6,"late_aircraft_delay, weather_delay, carrier_delay"
